0	2	223
1	2	1955
2	0	3815
2	1	7813
3	0	5851
3	1	7813
4	0	5075
4	1	7813
5	0	6971
5	1	7813
6	2	2168
7	0	3623
7	1	3911
8	0	2440
8	1	8545
9	0	6971
9	1	8545
10	2	4116
11	0	381
11	1	8545
12	2	8057
13	2	3145
14	0	2440
14	1	6564
15	0	6971
15	1	6564
16	2	1856
17	2	7799
18	0	112
18	1	6564
19	0	2440
19	1	3821
20	0	558
20	1	3821
21	2	1953
22	0	6971
22	1	4346
23	0	3364
23	1	7813
24	0	5542
24	1	7813
25	2	6564
26	0	5351
26	1	6564
27	0	8618
27	1	3715
28	2	3715
29	2	1486
30	2	1619
31	2	6366
32	2	3052
33	0	3623
33	1	7813
34	2	2125
35	2	3030
36	2	7325
37	0	7231
37	1	3163
38	2	3163
39	0	514
39	1	7813
40	0	3493
40	1	3821
41	0	4454
41	1	3821
42	0	6971
42	1	3821
43	0	442
43	1	3821
44	2	235
45	0	8618
45	1	3821
46	0	2440
46	1	8539
47	0	6971
47	1	8539
48	0	6971
48	1	3646
49	0	7231
49	1	3646
50	2	4346
51	2	831
52	2	5220
53	2	6478
54	0	2440
54	1	3715
55	2	4674
56	0	3493
56	1	5122
57	2	6097
58	0	4538
58	1	5902
59	0	6102
59	1	5902
60	2	4504
61	2	4942
62	0	6971
62	1	6783
63	2	5122
64	2	5547
65	2	4459
66	2	2242
67	2	3646
68	0	6971
68	1	2242
69	0	645
69	1	3821
70	0	7231
70	1	3821
71	2	4271
72	0	2519
72	1	3821
73	0	3146
73	1	5122
74	2	5902
75	0	7231
75	1	5902
76	0	4454
76	1	7813
77	2	7813
78	2	1380
79	0	6971
79	1	5122
80	2	5924
81	2	6304
82	0	6971
82	1	7256
83	0	8365
83	1	758
84	0	3623
84	1	758
85	2	8112
86	0	381
86	1	758
87	2	7303
88	0	2440
88	1	5547
89	0	6833
89	1	5547
90	0	6971
90	1	2392
91	2	4549
92	2	2769
93	2	2826
94	2	7001
95	0	5164
95	1	821
96	2	8469
97	2	4918
98	2	2752
99	0	2540
99	1	5122
100	0	6910
100	1	3821
101	0	7231
101	1	1955
102	0	5804
102	1	3821
103	0	1609
103	1	7958
104	0	6362
104	1	4942
105	2	4268
106	2	4753
107	0	3146
107	1	4268
108	2	8558
109	2	1263
110	2	5488
111	2	3416
112	2	6976
113	2	2809
114	2	4137
115	2	3990
116	2	8539
117	2	136
118	2	1852
119	0	6833
119	1	4459
120	0	5063
120	1	3821
121	2	2310
122	2	3821
123	2	4919
124	0	7231
124	1	4390
125	0	6833
125	1	3821
126	2	8504
127	2	7647
128	0	2540
128	1	3821
129	2	3604
130	0	5594
130	1	7813
131	0	7585
131	1	7813
132	0	3623
132	1	821
133	2	821
134	0	1609
134	1	821
135	0	2440
135	1	5122
136	0	6904
136	1	5122
137	0	4454
137	1	5122
138	0	2440
138	1	821
139	2	8312
140	2	3372
141	0	1957
141	1	5122
142	2	1024
143	0	7231
143	1	6136
144	0	3623
144	1	6136
145	2	2238
146	0	2600
146	1	3163
147	0	7994
147	1	3163
148	0	4655
148	1	4459
149	0	558
149	1	2752
150	2	5889
151	0	6971
151	1	5889
152	0	6950
152	1	5889
153	0	112
153	1	5889
154	0	3493
154	1	5889
155	0	4801
155	1	5889
156	0	2591
156	1	5122
157	2	6956
158	2	7896
159	0	2440
159	1	3646
160	0	3322
160	1	3646
161	0	1609
161	1	3821
162	0	3508
162	1	3821
163	0	6971
163	1	5547
164	2	7863
165	0	6971
165	1	8468
166	2	3150
167	0	6971
167	1	3550
168	2	2073
169	0	6971
169	1	5186
170	0	4655
170	1	3821
171	0	1609
171	1	3305
172	0	3623
172	1	3305
173	0	5377
173	1	3305
174	0	3074
174	1	7647
175	2	6801
176	0	6833
176	1	5902
177	2	8484
178	2	269
179	2	1855
180	0	3815
180	1	1327
181	0	4249
181	1	1327
182	2	7041
183	0	6971
183	1	7615
184	0	6922
184	1	7615
185	0	4352
185	1	7615
186	0	558
186	1	7615
187	0	6971
187	1	7647
188	0	1758
188	1	7647
189	0	3760
189	1	3821
190	0	3623
190	1	2242
191	2	3305
192	0	6910
192	1	3287
193	0	381
193	1	3287
194	2	2520
195	0	7611
195	1	2504
196	0	6971
196	1	2504
197	0	3146
197	1	2752
198	0	6971
198	1	2752
199	0	7231
199	1	3305
200	2	2094
201	0	6971
201	1	3305
202	0	8265
202	1	6941
203	0	3623
203	1	6941
204	0	2440
204	1	6941
205	0	464
205	1	6941
206	0	3508
206	1	4103
207	0	6971
207	1	4103
208	0	6910
208	1	4103
209	2	5733
210	0	2591
210	1	3715
211	0	6362
211	1	8461
212	0	5063
212	1	8461
213	2	6790
214	0	6565
214	1	3821
215	2	6893
216	0	7231
216	1	5122
217	2	7908
218	2	6649
219	2	1488
220	2	758
221	2	4509
222	2	5932
223	0	7231
223	1	2752
224	2	1169
225	0	6971
225	1	1024
226	0	7231
226	1	5889
227	0	1087
227	1	1382
228	2	5715
229	2	2852
230	2	1085
231	0	381
231	1	4346
232	2	2921
233	0	1782
233	1	6564
234	0	7231
234	1	6564
235	0	7231
235	1	7813
236	2	767
237	0	6971
237	1	3402
238	2	6655
239	0	7231
239	1	8594
240	2	6136
241	0	3522
241	1	6136
242	0	3796
242	1	6136
243	2	3943
244	0	6971
244	1	1236
245	0	6971
245	1	1382
246	0	7231
246	1	1382
247	2	3835
248	0	6971
248	1	4425
249	2	432
250	2	3945
251	2	5734
252	2	8428
253	0	112
253	1	1992
254	2	4682
255	2	4855
256	2	8572
257	0	4801
257	1	3715
258	0	6971
258	1	3715
259	0	112
259	1	8594
260	2	8594
261	2	4282
262	2	630
263	0	6971
263	1	2238
264	0	6833
264	1	2891
265	2	2891
266	2	578
267	0	1782
267	1	3402
268	0	6904
268	1	3402
269	2	1478
270	2	1148
271	0	112
271	1	3754
272	0	7231
272	1	3754
273	0	4489
273	1	3284
274	0	7231
274	1	3284
275	2	2491
276	2	2701
277	0	2183
277	1	4459
278	2	5034
279	2	902
280	0	92
280	1	3821
281	2	1597
282	2	7651
283	2	4431
284	2	6442
285	2	5682
286	0	3146
286	1	4459
287	2	7877
288	2	5691
289	0	6971
289	1	126
290	0	2440
290	1	2852
291	0	8570
291	1	2852
292	0	2440
292	1	2242
293	0	6971
293	1	2184
294	0	112
294	1	5122
295	2	3721
296	0	6971
296	1	6941
297	2	6818
298	2	3799
299	0	3623
299	1	3715
300	0	3146
300	1	3715
301	0	6922
301	1	6564
302	2	4204
303	0	3508
303	1	7041
304	2	46
305	2	5032
306	2	1858
307	2	56
308	0	5351
308	1	5547
309	0	4352
309	1	2752
310	2	4636
311	0	2748
311	1	3821
312	2	5982
313	0	6971
313	1	3754
314	0	2600
314	1	6078
315	2	4070
316	0	7231
316	1	6078
317	0	3522
317	1	3821
318	0	2540
318	1	3715
319	2	50
320	2	1622
321	2	1902
322	2	3550
323	2	4752
324	0	7231
324	1	4459
325	0	3104
325	1	6564
326	2	1603
327	2	6906
328	0	7159
328	1	8545
329	0	6833
329	1	8545
330	0	1758
330	1	4103
331	0	2440
331	1	4103
332	2	2345
333	0	3623
333	1	467
334	0	6971
334	1	6136
335	0	4454
335	1	5889
336	0	6971
336	1	7041
337	0	123
337	1	7041
338	0	4655
338	1	5122
339	2	6078
340	0	7096
340	1	6078
341	0	3104
341	1	6078
342	2	7267
343	0	6971
343	1	467
344	0	3146
344	1	3163
345	0	3146
345	1	2242
346	2	6842
347	2	6539
348	0	3623
348	1	6078
349	0	6971
349	1	821
350	0	7231
350	1	821
351	0	7560
351	1	2891
352	2	1882
353	0	2440
353	1	2891
354	0	3364
354	1	2891
355	0	2600
355	1	467
356	0	6971
356	1	8036
357	0	7123
357	1	8036
358	0	2440
358	1	8036
359	0	93
359	1	8036
360	0	112
360	1	8036
361	0	2748
361	1	8036
362	0	4969
362	1	8036
363	2	6172
364	0	3322
364	1	2891
365	2	4565
366	2	4762
367	2	7256
368	0	112
368	1	8312
369	2	4583
370	0	4352
370	1	7177
371	0	112
371	1	2752
372	0	3493
372	1	3402
373	0	112
373	1	2242
374	0	6971
374	1	1488
375	0	2440
375	1	1488
376	0	3157
376	1	3821
377	0	7865
377	1	3821
378	2	7796
379	0	6971
379	1	1287
380	2	867
381	0	1775
381	1	3821
382	0	4352
382	1	3821
383	2	3615
384	0	1168
384	1	3821
385	2	2836
386	0	2600
386	1	5547
387	0	2600
387	1	3821
388	0	3493
388	1	8594
389	2	6101
390	0	5594
390	1	3821
391	0	5351
391	1	3821
392	0	6472
392	1	3821
393	0	8570
393	1	3821
394	0	3737
394	1	3821
395	0	5164
395	1	3821
396	0	5328
396	1	3821
397	2	1306
398	0	7611
398	1	8545
399	2	6623
400	0	6058
400	1	3821
401	0	5377
401	1	3821
402	2	8172
403	2	5051
404	2	2480
405	2	2171
406	0	7096
406	1	3821
407	0	7123
407	1	3821
408	0	6971
408	1	6976
409	0	8234
409	1	3821
410	0	7123
410	1	2242
411	2	1864
412	2	6227
413	2	7072
414	0	3623
414	1	3821
415	2	8541
416	0	466
416	1	3821
417	0	7311
417	1	3821
418	0	5851
418	1	8626
419	0	6123
419	1	8626
420	2	8088
421	0	3644
421	1	2457
422	2	3238
423	2	1706
424	2	1470
425	2	916
426	2	4008
427	2	4261
428	2	3588
429	2	1506
430	0	112
430	1	8539
431	0	6971
431	1	2891
432	2	1431
433	0	7231
433	1	8539
434	2	4962
435	2	5368
436	0	3623
436	1	5122
437	0	7231
437	1	4346
438	0	6362
438	1	4346
439	0	3508
439	1	7647
440	0	6950
440	1	7647
441	0	3796
441	1	7615
442	2	8498
443	0	4448
443	1	3821
444	2	2279
445	0	7611
445	1	3821
446	0	4828
446	1	3821
447	0	1967
447	1	3646
448	0	3623
448	1	7177
449	0	6971
449	1	7177
450	0	4655
450	1	7177
451	2	7177
452	0	6678
452	1	3821
453	0	1320
453	1	3821
454	0	6904
454	1	3821
455	0	6922
455	1	3821
456	2	6493
457	0	6565
457	1	2891
458	2	1181
459	0	6971
459	1	1181
460	2	3911
461	0	6362
461	1	1181
462	0	2440
462	1	3911
463	0	2440
463	1	1181
464	0	5351
464	1	1181
465	0	6833
465	1	1181
466	0	112
466	1	1181
467	0	3074
467	1	1181
468	0	6922
468	1	1181
469	2	8289
470	2	4270
471	0	7231
471	1	1181
472	0	6833
472	1	5122
473	2	3806
474	0	112
474	1	3646
475	0	6922
475	1	3646
476	2	8054
477	0	6362
477	1	3821
478	0	5598
478	1	3821
479	0	4811
479	1	3821
480	2	2914
481	2	4751
482	2	317
483	0	5377
483	1	5534
484	2	7951
485	0	3104
485	1	3821
486	2	2369
487	2	3965
488	0	3074
488	1	3199
489	0	6971
489	1	2213
490	0	413
490	1	5122
491	0	7231
491	1	1488
492	2	5265
493	2	7552
494	0	3522
494	1	7615
495	2	1877
496	2	3111
